@relation processed

@attribute sip numeric
@attribute sport numeric
@attribute dip numeric
@attribute dport numeric
@attribute protocal numeric
@attribute interval1 numeric
@attribute interval2 numeric
@attribute interval3 numeric
@attribute interval4 numeric
@attribute interval5 numeric
@attribute interval6 numeric
@attribute interval7 numeric
@attribute interval8 numeric
@attribute interval9 numeric
@attribute packet_len1 numeric
@attribute packet_len2 numeric
@attribute packet_len3 numeric
@attribute packet_len4 numeric
@attribute packet_len5 numeric
@attribute packet_len6 numeric
@attribute packet_len7 numeric
@attribute packet_len8 numeric
@attribute packet_len9 numeric
@attribute packet_len10 numeric
@attribute payload_len1 numeric
@attribute payload_len2 numeric
@attribute payload_len3 numeric
@attribute payload_len4 numeric
@attribute payload_len5 numeric
@attribute payload_len6 numeric
@attribute payload_len7 numeric
@attribute payload_len8 numeric
@attribute payload_len9 numeric
@attribute payload_len10 numeric

@data
1600000,55269,741376,80,6,0.049072,3.1e-05,9.3e-05,0.049145,0.003929,6.2e-05,2.6e-05,18.5632,4.1e-05,66,60,54,936,60,1494,74,54,60,54,0,0,0,882,0,1440,20,0,0,0
1600000,55268,741888,80,6,0.049784,7.2e-05,0.001217,0.050219,0.002858,0.199462,15.7017,9.6e-05,3.72551,66,60,54,938,60,942,54,60,54,54,0,0,0,884,0,888,0,0,0,0
1600000,55388,973824,80,6,0.04957,0.000104,0.000321,0.056212,0.000133,4.4e-05,8e-05,4.1e-05,0.000608,66,66,54,1045,60,60,54,92,54,54,0,0,0,991,0,0,0,38,0,0
1600000,55252,1008640,80,6,2.99946,0.083917,9.1e-05,10.1774,2.9997,5.99998,11.9999,13.826,0.087396,66,66,66,54,54,54,54,54,55,60,0,0,0,0,0,0,0,0,1,0
1600000,55324,1443328,80,6,0.01044,4e-05,12.3322,0.009567,0.000678,0.000123,3.8e-05,7.9e-05,0.194634,66,60,54,512,60,1494,1494,54,283,54,0,0,0,458,0,1440,1440,0,229,0
1600000,55311,1372672,80,6,0.010841,2.6e-05,12.4209,0.01028,0.000422,0.000115,1.8e-05,7.7e-05,0.200652,66,60,54,898,60,1494,1494,54,899,54,0,0,0,844,0,1440,1440,0,845,0
1600000,55381,1115648,80,6,0.079111,8e-05,0.000332,0.299594,0.078944,8.70537,0.001048,0.083615,8.9e-05,66,60,54,953,953,60,247,54,60,54,0,0,0,899,899,0,193,0,0,0
1600000,55382,1115648,80,6,0.081088,7e-05,0.000334,0.296651,0.079729,8.70801,0.000819,0.083947,5.9e-05,66,66,54,999,999,66,247,54,60,54,0,0,0,945,945,0,193,0,0,0
1600000,55347,1115648,80,6,0.078878,7.4e-05,0.000368,0.299919,0.082969,2.69582,0.000983,0.298182,0.078416,66,60,54,980,980,60,247,54,54,60,0,0,0,926,926,0,193,0,0,0
1600000,55346,1115648,80,6,0.080291,0.000112,0.000441,0.299656,0.079136,2.69895,0.001157,0.898771,0.080527,66,66,54,981,981,66,247,54,54,66,0,0,0,927,927,0,193,0,0,0
1600000,55348,1115648,80,6,0.079297,7.2e-05,0.00037,0.299774,0.08339,2.6959,0.000758,0.308874,0.078303,66,60,54,980,980,60,247,54,54,60,0,0,0,926,926,0,193,0,0,0
1600000,55349,1115648,80,6,0.079305,7.4e-05,0.000369,0.299617,0.082641,2.69604,0.000734,0.298531,0.07822,66,60,54,980,980,60,247,54,54,60,0,0,0,926,926,0,193,0,0,0
1600000,55353,1115648,80,6,2.99993,5.99698,0.07842,0.0001,0.000336,3.00914,5.99597,0.071067,0.000622,66,66,62,66,54,1000,1000,1000,247,54,0,0,0,0,0,946,946,946,193,0
1600000,55389,983040,80,6,0.04924,8.1e-05,0.000227,0.049441,0.028589,0.000241,5.9e-05,9.6e-05,3.7e-05,66,66,54,1047,60,262,145,54,60,54,0,0,0,993,0,208,91,0,0,0
1600000,55364,1444352,80,6,0.010341,3e-05,11.0032,0.010046,0.000551,0.199788,1.06144,0.009887,0.000127,62,60,54,479,60,921,54,523,1494,1494,0,0,0,425,0,867,0,469,1440,1440
1600000,55390,968192,80,6,0.060929,0.000105,0.000392,8e-06,0.071244,0.000168,0.004872,0.000115,4.7e-05,66,66,54,1494,74,60,60,339,60,54,0,0,0,1440,20,0,0,285,0,0
1600000,55363,1444352,80,6,0.009817,5.9e-05,11.0039,0.010094,0.0004,4.2e-05,3e-05,2.48987,0.0143,62,60,54,516,60,1494,250,54,551,1494,0,0,0,462,0,1440,196,0,497,1440
1600000,55365,1444352,80,6,0.010758,3.8e-05,13.6276,0.010472,0.000464,0.00012,1.6e-05,0.000105,0.00011,62,60,54,474,60,1494,1494,54,1494,1494,0,0,0,420,0,1440,1440,0,1440,1440
1600000,55394,1444352,80,6,0.009961,3.2e-05,0.000351,0.008991,0.000833,9.6e-05,1.8e-05,0.007927,0.009713,62,60,54,474,60,1494,1338,54,504,1494,0,0,0,420,0,1440,1284,0,450,1440
1600000,55393,1444352,80,6,0.009417,3.9e-05,0.000322,0.009648,0.000158,0.000199,1.4e-05,6.3e-05,0.009465,62,60,54,474,60,1494,1494,54,485,474,0,0,0,420,0,1440,1440,0,431,420
1600000,55355,1115648,80,6,0.080592,7.1e-05,0.000204,0.299845,0.081624,8.69673,0.000795,0.295794,0.079061,66,60,54,991,991,60,247,54,54,60,0,0,0,937,937,0,193,0,0,0
1600000,55387,761344,80,6,0.045551,9.4e-05,0.000195,0.04603,0.002868,0.205048,17.7105,9.7e-05,3.76078,66,60,54,936,60,850,54,60,54,54,0,0,0,882,0,796,0,0,0,0
1600000,55397,859136,80,6,0.007309,0.000138,0.000381,0.008009,0.030125,0.00016,3.4e-05,0.009338,0.003863,66,66,54,1299,60,1092,312,54,107,1494,0,0,0,1245,0,1038,258,0,53,1440
1600000,55398,1444352,80,6,0.010304,6.9e-05,0.026719,0.009286,0.000704,0.000122,1.6e-05,0.000105,0.000137,66,60,54,441,60,1494,1494,54,1494,1494,0,0,0,387,0,1440,1440,0,1440,1440
1600000,55405,1444352,80,6,0.009491,5.2e-05,0.065487,0.009209,0.001103,0.000122,1.9e-05,8e-05,0.000133,66,66,54,435,60,1502,1502,54,1502,1502,0,0,0,381,0,1448,1448,0,1448,1448
1600000,55446,1063424,80,6,0.003676,3.8e-05,0.000131,0.003572,0.000506,0.000142,2.2e-05,0.003047,0.000396,66,66,54,421,60,1501,1502,54,115,423,0,0,0,367,0,1447,1448,0,61,369
1600000,55445,858624,80,6,0.006901,6.6e-05,0.000165,4e-06,0.008646,4.6e-05,0.188845,0.000121,1.7e-05,66,66,54,1494,181,60,60,1494,1494,54,0,0,0,1440,127,0,0,1440,1440,0
1600000,55449,974336,80,6,0.062521,5.3e-05,0.00016,0.0657,0.010587,3.7e-05,1.2e-05,3.5e-05,1.3e-05,66,66,54,1324,60,263,183,54,60,54,0,0,0,1270,0,209,129,0,0,0
1600000,55450,813056,80,6,0.059394,8.4e-05,0.000279,0.060572,0.031072,4.1e-05,2.1e-05,5.1e-05,2.4e-05,66,66,54,1374,60,268,266,54,60,54,0,0,0,1320,0,214,212,0,0,0
1600000,55412,741376,80,6,0.052237,2.9e-05,0.196637,0.04916,0.004925,8.9e-05,1.8e-05,0.002344,0.051517,66,60,54,1309,60,1494,1070,54,1305,1494,0,0,0,1255,0,1440,1016,0,1251,1440
1600000,55454,1314304,80,6,0.005502,4.4e-05,0.000151,0.005974,0.00172,0.000123,1.4e-05,0.005778,0.000124,66,66,54,768,60,1502,1502,54,1502,1502,0,0,0,714,0,1448,1448,0,1448,1448
1600000,55399,755712,80,6,0.064342,3.4e-05,0.000164,0.066163,0.002936,7.4e-05,7e-05,0.125029,0.064023,66,60,54,1026,60,1494,896,54,1307,942,0,0,0,972,0,1440,842,0,1253,888
1600000,55453,813056,80,6,0.060229,4.2e-05,0.00128,0.065923,0.031208,0.000323,3.8e-05,6.7e-05,4.8e-05,66,66,54,1371,60,278,1494,54,135,60,0,0,0,1317,0,224,1440,0,81,0
1600000,55427,761344,80,6,0.045607,2.9e-05,0.19421,0.045994,0.008471,3.9e-05,1.4e-05,0.21817,0.055022,66,60,54,1307,60,1494,92,54,1026,1494,0,0,0,1253,0,1440,38,0,972,1440
1600000,55421,741888,80,6,0.049559,2.6e-05,0.194016,0.05033,0.002591,0.195344,0.024491,0.0557,0.000128,66,60,54,1307,60,942,54,1026,1494,896,0,0,0,1253,0,888,0,972,1440,842
1600000,55411,741376,80,6,0.048674,3.7e-05,0.200156,0.049369,0.007304,9e-05,1.4e-05,0.215558,0.066105,66,60,54,1307,60,1494,1100,54,1024,1494,0,0,0,1253,0,1440,1046,0,970,1440
1600000,55455,813568,80,6,0.052444,0.000104,0.000406,8e-06,0.052973,0.00012,0.021944,0.000144,6e-05,66,66,54,1494,71,60,60,732,60,54,0,0,0,1440,17,0,0,678,0,0
1600000,55396,1176064,80,6,0.049357,7.6e-05,0.000329,0.050136,0.017999,0.199846,10.6995,0.000106,7.97761,66,66,54,1297,60,116,54,60,54,54,0,0,0,1243,0,62,0,0,0,0
1600000,55341,772608,80,6,0.049956,5.6e-05,0.000198,0.056413,0.004387,0.198923,44.7999,0.05221,4.65985,66,66,54,1016,60,227,54,55,66,60,0,0,0,962,0,173,0,1,0,0
1600000,55343,772608,80,6,0.049824,4.1e-05,0.000325,0.055391,0.004036,0.199636,44.7968,0.052004,4.66835,66,66,54,976,60,348,54,55,66,60,0,0,0,922,0,294,0,1,0,0
1600000,55342,772608,80,6,0.049906,4.1e-05,0.000262,0.058431,0.004009,0.196865,44.7998,0.052223,4.66637,66,66,54,1016,60,227,54,55,66,60,0,0,0,962,0,173,0,1,0,0
1600000,55344,772608,80,6,0.054823,5.4e-05,0.000199,0.057532,0.003876,0.202486,44.7968,0.052382,4.66055,66,66,54,1016,60,227,54,55,66,60,0,0,0,962,0,173,0,1,0,0
1600000,55460,968192,80,6,0.061644,0.000103,0.000447,7e-06,0.067404,0.000109,0.008564,9.9e-05,5.2e-05,66,66,54,1494,832,60,60,362,60,54,0,0,0,1440,778,0,0,308,0,0
1600000,55426,761344,80,6,0.049442,2.6e-05,0.245806,0.047591,0.004814,0.16528,0.050385,0.000109,4.7e-05,66,60,54,1307,60,1343,1026,1494,896,54,0,0,0,1253,0,1289,972,1440,842,0
1600000,55417,741888,80,6,0.053061,2.4e-05,0.23508,0.05043,0.002902,0.176716,0.053124,0.000108,3.7e-05,66,60,54,1307,60,1379,1022,1494,896,54,0,0,0,1253,0,1325,968,1440,842,0
1600000,55416,741888,80,6,0.054181,2.6e-05,0.465064,0.057263,0.002913,0.000154,5e-05,0.054478,0.199444,66,60,54,1024,60,1494,1494,54,1474,54,0,0,0,970,0,1440,1440,0,1420,0
1600000,55414,741376,80,6,0.052389,3.1e-05,0.231048,0.049501,0.002495,0.000123,3.6e-05,0.297416,0.208833,66,60,54,1307,60,1494,1494,54,105,54,0,0,0,1253,0,1440,1440,0,51,0
1600000,55459,1176064,80,6,0.058468,8.2e-05,0.000351,0.059098,0.000322,0.200027,2.14306,0.058844,0.200099,66,66,54,1187,60,116,54,1225,116,54,0,0,0,1133,0,62,0,1171,62,0
1600000,55410,741376,80,6,0.05809,2.5e-05,0.464195,0.061177,0.001443,0.000109,3.8e-05,18.2837,9.2e-05,66,60,54,1024,60,1494,896,54,60,54,0,0,0,970,0,1440,842,0,0,0
1600000,55428,755712,80,6,0.061047,3.2e-05,0.23579,0.061295,0.00432,9.2e-05,2.2e-05,16.6775,5.9e-05,66,60,54,1307,60,1494,1111,54,60,54,0,0,0,1253,0,1440,1057,0,0,0
1600000,55429,755712,80,6,0.063056,4.5e-05,0.234498,0.060113,0.005784,3.6e-05,2e-05,17.7129,0.000109,66,60,54,1305,60,1494,147,54,60,54,0,0,0,1251,0,1440,93,0,0,0
1600000,55456,863744,80,6,0.002182,8.5e-05,0.000283,0.002524,0.106442,0.207676,13.411,0.000105,7.01931,66,60,54,1366,60,645,54,60,54,54,0,0,0,1312,0,591,0,0,0,0
1600000,55422,761344,80,6,0.050045,2.8e-05,0.192614,0.047569,0.005916,0.199874,15.6774,8.4e-05,5.74353,66,60,54,1307,60,1242,54,60,54,54,0,0,0,1253,0,1188,0,0,0,0
1600000,55430,755712,80,6,0.059886,4.8e-05,0.235236,0.060593,0.006546,0.200444,16.4753,5.9e-05,4.87501,66,60,54,1307,60,1080,54,60,54,54,0,0,0,1253,0,1026,0,0,0,0
1600000,55462,811008,80,6,0.059726,9.5e-05,0.00038,6e-06,0.055303,0.00016,0.088789,0.000127,4.6e-05,66,66,54,1494,403,60,60,1494,1494,54,0,0,0,1440,349,0,0,1440,1440,0
1600000,55465,726016,80,6,0.060095,6.5e-05,0.000249,0.063899,0.136673,0.000312,4.3e-05,0.059861,0.00012,62,62,54,1476,60,408,1235,54,1502,249,0,0,0,1422,0,354,1181,0,1448,195
1600000,55464,1115648,80,6,0.079387,7.9e-05,0.000402,0.299547,0.079087,2.70541,0.001134,0.08463,6e-05,66,60,54,1132,1132,60,247,54,60,54,0,0,0,1078,1078,0,193,0,0,0
1600000,55469,727040,80,6,0.050118,1.9e-05,0.00042,0.05251,0.090007,0.00055,7.3e-05,0.048449,0.197708,62,62,54,1476,60,402,1502,54,690,54,0,0,0,1422,0,348,1448,0,636,0
1600000,55466,726016,80,6,0.051231,8.4e-05,0.000345,0.050245,0.096176,0.000384,7.5e-05,0.049568,0.193513,62,62,54,1476,60,408,1502,54,435,54,0,0,0,1422,0,354,1448,0,381,0
1600000,55468,727040,80,6,0.050173,2.8e-05,0.000508,0.05007,0.091245,0.000208,5.7e-05,4.46218,0.0001,62,62,54,1476,60,407,972,54,60,54,0,0,0,1422,0,353,918,0,0,0
1600000,55467,727040,80,6,0.050331,3e-05,0.000514,0.050031,0.153429,0.000268,6.3e-05,4.4004,3.6e-05,62,62,54,1476,60,407,907,54,60,54,0,0,0,1422,0,353,853,0,0,0
1600000,55470,726528,80,6,0.05922,6.7e-05,0.000202,0.063229,0.086895,0.000287,6.5e-05,4.45908,7.1e-05,62,62,54,1476,60,408,1341,54,60,54,0,0,0,1422,0,354,1287,0,0,0
1600000,55495,974336,80,6,0.063106,7.5e-05,0.0002,0.063755,0.001538,0.000119,4.2e-05,7.8e-05,3.9e-05,66,66,54,1108,60,266,178,54,60,54,0,0,0,1054,0,212,124,0,0,0
1600000,55496,983040,80,6,0.05039,8.2e-05,0.000274,0.04992,0.280922,0.00031,6.9e-05,0.000153,7.8e-05,66,66,54,1170,60,264,1494,54,1494,1494,0,0,0,1116,0,210,1440,0,1440,1440
1600000,55489,741376,80,6,0.050996,2.8e-05,0.554627,0.049478,0.001969,0.00012,2.4e-05,0.049117,0.000126,66,60,54,1044,60,1494,1494,54,1494,1494,0,0,0,990,0,1440,1440,0,1440,1440
1600000,55500,1127936,80,6,0.030181,4.1e-05,0.000424,0.031033,0.001351,0.00012,3.4e-05,0.030346,0.000162,66,66,54,1157,60,1494,1494,54,1494,1494,0,0,0,1103,0,1440,1440,0,1440,1440
1600000,55501,750080,80,6,0.043591,4e-05,0.000347,0.052127,0.006857,0.000107,3.2e-05,0.000101,3e-05,62,62,54,1345,60,277,339,54,60,54,0,0,0,1291,0,223,285,0,0,0
1600000,55463,1115648,80,6,2.99954,0.079222,0.000112,10.4525,0.079716,5.7e-05,3.8e-05,7.7e-05,0.000478,66,66,60,54,1102,60,247,60,54,54,0,0,0,0,1048,0,193,0,0,0
1600000,55503,1443328,80,6,0.009152,0.000112,0.000386,0.009233,0.0006,0.000118,2.1e-05,9.3e-05,0.000117,66,60,54,470,60,1494,1494,54,1494,1494,0,0,0,416,0,1440,1440,0,1440,1440
1600000,55502,813568,80,6,0.059497,8.6e-05,0.000179,3e-06,0.060478,5.3e-05,0.040516,9.5e-05,2.5e-05,66,66,54,1494,427,60,60,923,60,54,0,0,0,1440,373,0,0,869,0,0
1600000,55490,741376,80,6,0.04872,3.8e-05,0.556557,0.053051,0.001193,0.000164,2.8e-05,0.048529,0.197711,66,60,54,1044,60,1494,1494,54,185,54,0,0,0,990,0,1440,1440,0,131,0
1600000,55498,761344,80,6,0.057216,6.4e-05,0.000243,0.053994,0.006115,0.00013,3.6e-05,0.053437,0.205778,66,60,54,1042,60,1494,1494,54,141,54,0,0,0,988,0,1440,1440,0,87,0
1600000,55505,983040,80,6,0.04989,4.5e-05,0.000272,0.050396,0.072136,0.000218,2.5e-05,5.1e-05,1.5e-05,66,66,54,1230,60,263,1038,54,60,54,0,0,0,1176,0,209,984,0,0,0
1600000,55504,983040,80,6,0.049619,6e-05,0.000175,0.051361,0.111563,0.000162,5.2e-05,0.0001,2e-05,66,66,54,1230,60,263,924,54,60,54,0,0,0,1176,0,209,870,0,0,0
1600000,55507,741888,80,6,0.056712,8e-05,0.000167,0.055294,0.007124,0.000118,3.5e-05,0.054636,0.000172,66,60,54,1044,60,1494,1494,54,1494,1494,0,0,0,990,0,1440,1440,0,1440,1440
1600000,55508,968192,80,6,0.061454,5.6e-05,0.000143,4e-06,0.066036,3e-05,0.213036,6.4e-05,0.00063,66,66,54,1494,1342,60,60,362,54,54,0,0,0,1440,1288,0,0,308,0,0
1600000,55510,750080,80,6,0.042743,6.2e-05,0.000297,0.053293,0.001846,3.7e-05,2.1e-05,5.6e-05,1.6e-05,66,66,54,1345,60,276,142,54,60,54,0,0,0,1291,0,222,88,0,0,0
1600000,55511,983040,80,6,0.048306,6e-05,0.000345,0.049879,0.000786,0.000106,3.5e-05,0.000103,3.1e-05,66,66,54,1058,60,210,104,54,60,54,0,0,0,1004,0,156,50,0,0,0
1600000,55491,969216,80,6,0.057963,3.9e-05,5.69826,0.059027,0.000976,6.7e-05,3.6e-05,8.7e-05,3.9e-05,66,66,54,1140,60,286,74,54,60,54,0,0,0,1086,0,232,20,0,0,0
1600000,55492,969216,80,6,0.058927,2.7e-05,5.72884,0.060655,0.001419,6e-05,2.8e-05,6.5e-05,2.7e-05,66,66,54,1138,60,286,74,54,60,54,0,0,0,1084,0,232,20,0,0,0
1600000,55526,969216,80,6,0.058311,9.5e-05,0.00039,0.0602,0.000578,7.7e-05,1.5e-05,4.9e-05,1.8e-05,66,66,54,1139,60,286,74,54,60,54,0,0,0,1085,0,232,20,0,0,0
1600000,55522,969216,80,6,0.05269,4.5e-05,0.000364,0.05499,7.1e-05,2.2e-05,5.3e-05,2e-05,0.000344,66,66,54,1144,286,74,54,60,54,54,0,0,0,1090,232,20,0,0,0,0
1600000,55512,1008640,80,6,0.067643,6.9e-05,0.000252,0.081267,0.001035,8.1e-05,3.8e-05,0.000683,0.20354,66,66,54,1340,60,261,60,54,54,261,0,0,0,1286,0,207,0,0,0,207
1600000,55524,969216,80,6,0.052562,4.9e-05,0.000298,0.059779,0.001091,3.2e-05,6.7e-05,1.6e-05,0.208408,66,66,54,1145,60,74,66,60,66,286,0,0,0,1091,0,20,0,0,0,232
1600000,55520,969216,80,6,0.052705,4.7e-05,0.000322,0.054148,0.000998,0.198452,0.019351,9.4e-05,0.000454,66,66,54,1140,60,286,54,306,66,54,0,0,0,1086,0,232,0,252,0,0
1600000,55553,942592,80,6,0.012935,9e-05,0.000138,0.013796,0.007444,0.000156,2e-05,4e-05,1.6e-05,66,66,54,1346,60,275,97,54,60,54,0,0,0,1292,0,221,43,0,0,0
1600000,55530,750080,80,6,0.043242,9.9e-05,0.305983,0.054481,0.001652,7.1e-05,4.4e-05,9.2e-05,3.8e-05,66,66,54,1409,60,276,142,54,60,54,0,0,0,1355,0,222,88,0,0,0
1600000,55517,1176064,80,6,0.048502,7.3e-05,0.000361,0.04901,0.000114,0.204079,5.53891,0.048775,0.001212,66,60,54,1272,60,116,54,1209,116,1215,0,0,0,1218,0,62,0,1155,62,1161
1600000,55494,741888,80,6,0.050027,2.7e-05,0.872528,0.050101,0.005692,0.00011,2.2e-05,0.049437,0.199628,66,60,54,1042,60,1494,1494,54,141,54,0,0,0,988,0,1440,1440,0,87,0
1600000,55493,741888,80,6,0.054077,3.1e-05,0.882474,0.054579,0.002823,0.000118,2.9e-05,0.054129,0.199553,66,60,54,1044,60,1494,1494,54,185,54,0,0,0,990,0,1440,1440,0,131,0
1600000,50874,1086976,80,6,0.082213,0.000102,0.003349,0.082146,0.004658,0.000403,6.9e-05,0.363063,0.000202,66,60,54,712,60,154,1494,54,170,54,0,0,0,658,0,100,1440,0,116,0
1600000,50890,1267712,80,6,0.002535,5e-05,0.000182,0.002827,0.001329,8e-05,0.000287,1.9e-05,0.001995,66,66,54,459,60,258,54,766,54,60,0,0,0,405,0,204,0,712,0,0
1600000,50896,1267712,80,6,0.002339,4.3e-05,0.000327,0.002723,0.001281,0.000112,0.000227,2.7e-05,0.001955,66,66,54,527,60,258,54,766,54,60,0,0,0,473,0,204,0,712,0,0
1600000,50897,1267712,80,6,0.002491,3.4e-05,0.000177,0.002664,0.001248,8.1e-05,0.000268,2.6e-05,0.001852,66,66,54,531,60,258,54,766,54,60,0,0,0,477,0,204,0,712,0,0
1600000,50880,1267712,80,6,0.002405,6.5e-05,0.002681,0.002734,0.001523,0.000122,0.00022,4e-05,8.99513,66,66,54,568,60,258,54,766,54,970,0,0,0,514,0,204,0,712,0,916
1600000,50919,852992,12314,6,0.079653,0.000113,0.000326,0.280283,6.8e-05,0.298402,7.24988,0.215625,0.057468,66,66,54,383,60,234,60,84,54,155,0,0,0,329,0,180,0,30,0,101
1600000,50914,1222144,12253,6,0.418752,0.000106,0.000428,0.673599,7.9e-05,0.70681,18.8913,0.211281,0.663099,66,66,54,383,60,234,60,87,54,155,0,0,0,329,0,180,0,33,0,101
1600000,50929,897536,80,6,0.004823,0.000113,0.000213,0.00492,0.000348,3.4e-05,3.3e-05,3.6e-05,2.2e-05,66,66,54,248,60,1502,258,54,60,54,0,0,0,194,0,1448,204,0,0,0
1600000,50930,1134592,80,6,0.015922,8.2e-05,0.000123,0.015741,0.000373,5e-05,3.9e-05,1.6e-05,3e-05,66,66,54,522,60,263,54,60,54,54,0,0,0,468,0,209,0,0,0,0
1600000,50942,934400,80,6,0.003272,4.3e-05,5.9e-05,0.002704,0.002761,2.4e-05,4.1e-05,1.8e-05,3.1e-05,66,60,54,385,60,215,54,60,54,54,0,0,0,331,0,161,0,0,0,0
1600000,50943,934400,80,6,0.003077,7.3e-05,0.000121,0.002905,0.001375,6.8e-05,3.8e-05,3e-05,6.3e-05,66,60,54,471,60,215,54,60,54,54,0,0,0,417,0,161,0,0,0,0
1600000,50944,934400,80,6,0.002685,3.9e-05,4.5e-05,0.003147,0.000657,1.7e-05,2.9e-05,2.1e-05,4e-06,66,60,54,428,60,215,54,60,54,54,0,0,0,374,0,161,0,0,0,0
1600000,50952,1159168,80,6,0.004636,3.4e-05,0.000232,0.004021,0.002075,6.9e-05,0.000354,0.005836,7.1e-05,66,62,54,305,60,370,54,305,370,54,0,0,0,251,0,316,0,251,316,0
1600000,50947,1158656,80,6,0.003881,8.9e-05,0.000159,0.003702,0.002263,4.8e-05,0.041142,0.005767,7.2e-05,66,62,54,423,60,390,54,409,389,54,0,0,0,369,0,336,0,355,335,0
1600000,50975,826880,80,6,0.068208,8.2e-05,0.000308,0.067871,0.000102,4.3e-05,0.000255,3.4e-05,0.999098,66,66,54,289,60,209,54,771,54,60,0,0,0,235,0,155,0,717,0,0
1600000,50982,1078272,80,6,0.00277,4.4e-05,0.000118,0.003224,0.009423,2.5e-05,2.5e-05,2e-05,0.000281,66,66,54,704,60,1502,54,1502,54,872,0,0,0,650,0,1448,0,1448,0,818
1600000,50983,945664,80,6,0.002869,2.2e-05,9.8e-05,0.003189,0.007702,1.9e-05,2.5e-05,2.4e-05,0.000829,66,66,54,490,60,332,54,60,54,54,0,0,0,436,0,278,0,0,0,0
1600000,50988,1120768,80,6,0.002974,3.3e-05,4.8e-05,0.003286,0.000629,1.9e-05,0.000316,3e-05,3.3e-05,66,66,54,389,60,66,66,1502,54,1502,0,0,0,335,0,12,0,1448,0,1448
1600000,50987,960512,80,6,0.003136,6.8e-05,3.8e-05,0.003457,0.000493,2.3e-05,2.6e-05,1.4e-05,0.017295,66,66,54,623,60,308,54,60,54,54,0,0,0,569,0,254,0,0,0,0
1600000,50989,850944,13885,6,0.022993,7.9e-05,0.000338,0.024426,6.8e-05,0.200811,0.023486,0.000245,0.319477,66,66,54,382,85,234,54,155,63,81,0,0,0,328,31,180,0,101,9,27
1600000,50993,1005568,443,6,0.219116,5.6e-05,0.000978,0.220213,7.3e-05,3.4e-05,4.2e-05,0.000609,0.221742,66,66,54,179,1502,1502,54,779,380,113,0,0,0,125,1448,1448,0,725,326,59
1600000,51016,931840,80,6,0.002891,6.5e-05,0.000207,6e-05,0.003189,7.2e-05,0.014324,8e-05,4e-05,66,66,54,363,603,60,60,1502,54,1502,0,0,0,309,549,0,0,1448,0,1448
1600000,50998,1107456,80,6,0.080569,9.2e-05,0.003737,0.08036,0.000715,0.208042,8.79176,8.9e-05,80.9971,66,66,54,632,60,153,54,153,66,54,0,0,0,578,0,99,0,99,0,0
1600000,51039,850944,13885,6,0.024091,9.3e-05,0.000266,0.302763,0.024808,0.209137,0.023532,0.000379,0.224746,66,66,54,385,565,84,54,155,63,60,0,0,0,331,511,30,0,101,9,0
1600000,51050,1047552,80,6,0.007386,8.8e-05,0.000119,0.004856,0.018029,6e-05,4.4e-05,3.2e-05,0.00062,66,66,54,590,60,410,54,60,54,54,0,0,0,536,0,356,0,0,0,0
1600000,51051,1047552,80,6,3.00943,0.006864,7.7e-05,0.000251,0.00514,4e-05,3.1e-05,2.6e-05,1.2e-05,66,66,66,54,434,60,262,54,60,54,0,0,0,0,380,0,208,0,0,0
1600000,51070,850944,13885,6,0.02378,8.4e-05,0.000324,0.223081,7.8e-05,0.222452,15.7232,0.201135,0.023297,66,66,54,383,60,234,60,87,54,155,0,0,0,329,0,180,0,33,0,101
1600000,58096,1273856,80,6,0.002717,3.2e-05,0.000212,0.001306,5.5e-05,0.000605,0.000506,1.9e-05,0.001467,66,66,54,582,326,54,54,60,54,1502,0,0,0,528,272,0,0,0,0,1448
1600000,58099,1273856,80,6,0.002656,7.4e-05,0.000262,0.000813,5.3e-05,0.001329,0.00021,4.8e-05,0.00176,66,66,54,584,328,54,54,60,54,1502,0,0,0,530,274,0,0,0,0,1448
1600000,58101,1273856,80,6,0.002771,6.9e-05,0.000287,0.00097,5.6e-05,0.001345,9.6e-05,3.5e-05,0.000966,66,66,54,590,334,54,54,60,54,1502,0,0,0,536,280,0,0,0,0,1448
1600000,58110,1273856,80,6,0.004356,5.4e-05,0.000239,0.002705,4.8e-05,0.000511,2.3e-05,5.5e-05,0.000119,66,66,54,590,334,54,60,54,1502,1502,0,0,0,536,280,0,0,0,1448,1448
1600000,58111,989184,80,6,0.015499,8.2e-05,0.00025,0.015783,0.000136,0.002504,0.014867,0.202712,0.014835,66,60,54,444,60,302,551,186,54,186,0,0,0,390,0,248,497,132,0,132
1600000,58118,873984,80,6,0.008179,9.7e-05,0.000217,0.008214,0.01084,0.00407,0.000197,4.6e-05,9.2e-05,66,60,54,441,442,458,1494,1494,54,1494,0,0,0,387,388,404,1440,1440,0,1440
1600000,58120,873984,80,6,0.00288,7.3e-05,0.000318,0.005034,2e-06,1e-06,2e-06,0,2e-06,66,60,54,458,1494,1494,1494,1494,1494,1494,0,0,0,404,1440,1440,1440,1440,1440,1440
1600000,58123,873984,80,6,0.003188,3.7e-05,0.000158,0.013254,0.000112,2.9e-05,0.0001,0.000108,1.2e-05,66,60,54,458,1494,1494,54,1494,1494,54,0,0,0,404,1440,1440,0,1440,1440,0
1600000,58125,1273856,80,6,0.002428,8.9e-05,0.000412,0.00184,7.9e-05,0.000752,3.2e-05,0.000512,0.000289,66,66,54,591,335,54,60,54,54,1502,0,0,0,537,281,0,0,0,0,1448
